amount,created,project_id
20,3/30/13,113
50,3/31/13,113
200,4/1/13,113
25,4/1/13,113
50,4/3/13,113
50,4/6/13,113
50,4/6/13,113
50,4/11/13,113
25,4/11/13,113
20,4/14/13,113
1,4/16/13,113
100,4/18/13,113
1,4/20/13,113
30,4/28/13,113
50,5/6/13,113
5,3/11/13,115
10,3/11/13,115
100,3/17/13,115
25,3/24/13,115
10,3/25/13,115
5,3/30/13,115
50,4/1/13,115
700,4/21/13,115
100,5/15/13,115
30,5/17/13,115
25,5/25/13,115
10,5/27/13,115
20,6/2/13,115
30,6/2/13,115
25,6/4/13,115
25,6/5/13,115
25,3/24/13,123
5,3/25/13,123
25,7/15/13,143
25,7/16/13,143
30,7/23/13,143
200,8/15/13,144
100,8/15/13,144
10,8/15/13,144
20,8/16/13,144
100,8/16/13,144
10,8/16/13,144
10,8/16/13,144
20,8/17/13,144
10,8/18/13,144
20,8/19/13,144
40,8/19/13,144
20,8/19/13,144
50,8/20/13,144
40,8/21/13,144
200,8/21/13,144
50,8/22/13,144
10,8/22/13,144
40,8/22/13,144
20,8/23/13,144
20,8/24/13,144
100,8/24/13,144
10,8/26/13,144
60,8/26/13,144
30,8/26/13,144
20,8/27/13,144
30,8/27/13,144
20,8/27/13,144
20,8/27/13,144
40,8/29/13,144
50,8/29/13,144
10,8/30/13,144
100,9/2/13,144
20,9/2/13,144
20,9/2/13,144
20,9/3/13,144
100,9/4/13,144
100,9/4/13,144
15,9/4/13,144
225,9/4/13,144
30,9/4/13,144
50,9/4/13,144
20,9/5/13,144
10,9/5/13,144
5,9/6/13,144
50,9/9/13,144
15,9/12/13,144
1,9/12/13,144
20,9/13/13,144
35,9/13/13,144
50,9/14/13,144
1760,9/16/13,144
50,10/8/13,144
10,6/24/13,145
1000,8/1/13,145
20,8/2/13,145
100,8/3/13,145
50,3/11/13,149
10,3/12/13,149
50,3/26/13,149
10,3/26/13,149
200,4/3/13,149
10,4/5/13,149
25,4/6/13,149
50,4/11/13,149
20,5/9/13,149
15,3/18/13,154
25,3/26/13,154
200,4/18/13,154
20,3/15/13,155
30,3/15/13,155
20,3/15/13,155
10,3/15/13,155
40,3/15/13,155
30,3/16/13,155
100,3/16/13,155
100,3/16/13,155
50,3/16/13,155
75,3/16/13,155
100,3/17/13,155
1,3/19/13,155
25,3/20/13,155
25,3/24/13,155
50,3/25/13,155
5,3/25/13,155
25,4/1/13,155
10,4/2/13,155
5,4/5/13,155
20,4/7/13,155
1,4/20/13,155
20,4/26/13,155
5,5/4/13,155
300,5/9/13,155
33,5/9/13,155
25,3/22/13,157
25,3/24/13,157
10,3/25/13,157
10,3/26/13,157
30,3/26/13,157
50,3/28/13,157
200,4/2/13,157
10,4/8/13,157
20,3/21/13,158
5,4/8/13,158
5,4/9/13,158
250,4/9/13,158
40,4/10/13,158
50,4/11/13,158
5,4/12/13,158
50,4/15/13,158
50,4/18/13,158
10,4/25/13,158
10,4/27/13,158
72,4/28/13,158
50,4/30/13,158
100,5/4/13,158
100,5/8/13,158
100,5/8/13,158
30,5/8/13,158
100,5/10/13,158
30,5/11/13,158
23,5/14/13,158
1000,5/17/13,158
5,5/29/13,158
5,5/30/13,158
4000,5/30/13,158
25,5/31/13,158
100,5/31/13,158
20,6/1/13,158
50,6/1/13,158
50,6/2/13,158
100,6/2/13,158
100,6/2/13,158
50,6/2/13,158
200,6/2/13,158
25,6/2/13,158
60,6/3/13,158
100,6/3/13,158
200,6/3/13,158
1000,6/3/13,158
50,6/3/13,158
500,6/3/13,158
25,6/3/13,158
35,6/3/13,158
100,6/4/13,158
100,6/4/13,158
200,6/4/13,158
100,6/4/13,158
100,6/4/13,158
25,6/4/13,158
75,6/4/13,158
50,6/4/13,158
20,6/4/13,158
200,6/5/13,158
150,6/5/13,158
550,6/6/13,158
20,3/18/13,173
25,3/24/13,173
50,5/16/13,173
100,3/17/13,176
200,3/17/13,176
100,3/17/13,176
300,3/17/13,176
100,3/17/13,176
15,3/18/13,176
5,3/18/13,176
180,3/20/13,176
20,3/21/13,176
10,3/23/13,176
10,3/25/13,176
25,3/25/13,176
50,3/25/13,176
20,3/25/13,176
20,3/26/13,176
25,3/26/13,176
15,3/26/13,176
10,3/28/13,176
50,4/5/13,176
5,4/5/13,176
100,4/10/13,176
20,4/18/13,176
10,4/23/13,176
50,8/20/13,186
20,8/20/13,186
200,8/21/13,186
40,8/21/13,186
10,8/22/13,186
4,8/23/13,186
50,8/25/13,186
100,8/25/13,186
100,9/3/13,186
20,9/6/13,186
50,9/13/13,186
10,10/11/13,186
10,10/20/13,186
1,3/19/13,190
1,3/20/13,190
10,3/24/13,190
5,3/25/13,190
100,3/25/13,190
50,3/25/13,190
20,3/29/13,190
20,4/26/13,190
10,4/27/13,190
25,5/5/13,190
10,5/7/13,190
5,5/7/13,190
50,3/19/13,192
50,3/22/13,192
15,3/25/13,192
20,3/25/13,192
100,3/26/13,192
35,3/26/13,192
20,3/26/13,192
50,3/27/13,192
50,4/2/13,192
20,4/2/13,192
150,4/2/13,192
50,4/2/13,192
40,4/3/13,192
200,4/7/13,192
5,4/9/13,192
100,4/10/13,192
25,4/10/13,192
100,4/18/13,192
920,4/23/13,192
50,5/8/13,192
15,5/23/13,192
25,5/24/13,192
2,5/25/13,192
1,5/27/13,192
10,6/20/13,192
50,7/3/13,192
25,3/22/13,194
10,3/25/13,194
20,3/26/13,194
50,3/29/13,194
25,3/17/13,198
40,3/18/13,198
11,3/19/13,198
10,3/19/13,198
25,3/19/13,198
20,3/19/13,198
100,3/19/13,198
50,3/22/13,198
25,3/24/13,198
20,3/25/13,198
50,3/26/13,198
100,3/26/13,198
25,3/27/13,198
5,4/4/13,198
50,5/9/13,198
25,6/12/13,198
20,3/19/13,205
20,3/24/13,205
20,3/25/13,205
50,3/25/13,205
30,3/25/13,205
100,3/25/13,205
20,3/26/13,205
25,3/26/13,205
25,3/27/13,205
15,3/28/13,205
10,3/28/13,205
50,3/29/13,205
10,4/5/13,205
10,5/4/13,205
500,5/7/13,205
200,5/7/13,205
10,5/8/13,205
1000,5/8/13,205
200,5/8/13,205
360,5/9/13,205
50,5/9/13,205
60,5/10/13,205
100,5/10/13,205
50,5/11/13,205
500,5/12/13,205
85,5/13/13,205
1000,5/13/13,205
500,5/20/13,205
150,5/20/13,205
100,5/23/13,205
50,5/23/13,205
60,5/24/13,205
1,5/25/13,205
1,5/25/13,205
1,5/26/13,205
50,5/29/13,205
150,5/29/13,205
25,6/4/13,205
50,6/4/13,205
100,6/4/13,205
50,6/4/13,205
100,6/5/13,205
100,6/5/13,205
100,6/5/13,205
10,6/5/13,205
50,6/5/13,205
200,6/5/13,205
10,6/5/13,205
25,6/5/13,205
50,6/5/13,205
100,6/5/13,205
10,6/5/13,205
100,6/6/13,205
100,6/6/13,205
500,6/6/13,205
100,6/7/13,205
50,6/7/13,205
125,6/7/13,205
1000,6/8/13,205
10,6/8/13,205
50,6/9/13,205
50,6/11/13,205
5,6/11/13,205
250,6/11/13,205
25,6/11/13,205
52,6/11/13,205
25,6/12/13,205
50,6/12/13,205
50,6/12/13,205
25,6/12/13,205
25,6/12/13,205
825,6/12/13,205
50,6/12/13,205
200,6/12/13,205
50,6/12/13,205
50,6/13/13,205
100,6/17/13,205
10,3/25/13,226
20,3/26/13,226
50,3/26/13,226
25,3/27/13,226
40,3/30/13,226
10,3/31/13,226
100,4/7/13,226
25,4/8/13,226
25,4/9/13,226
25,4/10/13,226
50,4/23/13,226
100,4/26/13,226
50,4/27/13,226
170,5/23/13,226
10,5/26/13,226
10,5/26/13,226
1,5/27/13,226
5,6/4/13,226
10,6/5/13,226
275,6/5/13,226
5,3/26/13,236
25,3/27/13,236
50,3/31/13,236
1000,3/31/13,236
20,4/1/13,236
10,4/1/13,236
15,4/3/13,236
25,4/3/13,236
25,4/3/13,236
10,4/7/13,236
20,4/7/13,236
50,4/8/13,236
50,4/8/13,236
25,4/8/13,236
100,4/8/13,236
150,4/10/13,236
200,4/11/13,236
15,4/12/13,236
15,4/14/13,236
25,4/16/13,236
25,4/24/13,236
20,4/27/13,236
25,4/30/13,236
75,5/14/13,236
75,5/15/13,236
100,5/15/13,236
75,5/17/13,236
75,5/17/13,236
350,9/6/13,253
950,9/8/13,253
5,9/17/13,253
100,9/17/13,253
25,9/19/13,253
20,10/3/13,253
10,10/3/13,253
20,10/3/13,253
20,10/4/13,253
30,10/8/13,253
150,10/10/13,253
5,10/15/13,253
50,5/23/13,269
15,5/23/13,269
50,5/24/13,269
1,5/25/13,269
100,5/31/13,269
25,6/19/13,269
10,6/24/13,269
100,6/23/14,278
100,6/26/14,278
5,6/27/14,278
50,6/29/14,278
25,6/30/14,278
480,7/3/14,278
5,7/11/14,278
25,7/11/14,278
5,7/21/14,278
20,5/27/13,286
35,5/28/13,286
70,5/28/13,286
18,5/28/13,286
50,5/28/13,286
20,5/28/13,286
50,5/28/13,286
100,5/28/13,286
7,5/28/13,286
20,5/28/13,286
200,5/28/13,286
100,5/28/13,286
150,5/29/13,286
25,5/29/13,286
245,5/30/13,286
200,5/30/13,286
50,5/30/13,286
50,5/31/13,286
75,6/1/13,286
33,6/1/13,286
25,6/3/13,286
200,6/3/13,286
50,6/3/13,286
10,6/3/13,286
20,6/4/13,286
50,6/9/13,286
10,6/13/13,286
25,6/17/13,286
50,6/17/13,286
50,6/17/13,286
25,6/18/13,286
50,6/19/13,286
10,6/19/13,286
10,6/20/13,286
100,6/23/13,286
10,6/24/13,286
100,6/24/13,286
20,6/25/13,286
275,6/27/13,286
260,6/27/13,286
50,6/28/13,286
20,6/30/13,286
100,7/1/13,286
50,7/1/13,286
12,7/1/13,286
50,7/1/13,286
50,7/2/13,286
100,7/2/13,286
100,7/1/13,291
700,7/2/13,291
200,7/2/13,291
100,7/4/13,291
10,7/16/13,291
40,7/23/13,291
100,7/28/13,291
60,8/15/13,291
60,8/15/13,291
1,8/19/13,291
50,8/20/13,291
20,5/3/13,293
25,5/3/13,293
30,5/3/13,293
25,5/3/13,293
25,5/3/13,293
25,5/4/13,293
75,5/6/13,293
20,5/9/13,293
50,5/10/13,293
10,5/29/13,293
15,6/12/13,293
50,6/12/13,293
90,6/28/13,293
20,7/1/13,293
450,7/2/13,293
25,7/2/13,293
100,7/6/13,293
20,7/7/13,293
15,7/7/13,293
10,7/7/13,293
100,5/2/13,309
10,5/2/13,309
500,5/2/13,309
250,5/2/13,309
50,5/3/13,309
50,5/3/13,309
20,5/3/13,309
20,5/12/13,309
50,5/23/13,309
10,4/1/13,317
50,4/1/13,317
100,4/1/13,317
25,4/1/13,317
50,4/1/13,317
25,4/2/13,317
100,4/2/13,317
100,4/2/13,317
50,4/2/13,317
50,4/3/13,317
100,4/3/13,317
25,4/4/13,317
50,4/5/13,317
50,4/7/13,317
100,4/7/13,317
100,4/7/13,317
20,4/11/13,317
20,4/13/13,317
25,4/15/13,317
50,4/16/13,317
75,4/16/13,317
20,4/17/13,317
20,4/20/13,317
50,4/22/13,317
50,4/24/13,317
40,4/26/13,317
40,4/28/13,317
50,4/29/13,317
20,5/2/13,317
15,5/2/13,317
100,5/3/13,317
20,5/4/13,317
50,5/5/13,317
50,5/9/13,317
500,5/12/13,317
500,5/13/13,317
500,5/13/13,317
25,5/15/13,317
300,5/15/13,317
25,5/15/13,317
5000,5/17/13,317
30,5/17/13,317
30,5/17/13,317
70,5/17/13,317
57,5/17/13,317
1931,5/18/13,317
50,5/19/13,317
30,5/20/13,317
50,5/21/13,317
50,5/21/13,317
50,5/21/13,317
50,5/21/13,317
50,5/21/13,317
25,5/22/13,317
50,5/22/13,317
20,5/22/13,317
100,5/22/13,317
20,5/22/13,317
100,5/23/13,317
20,5/23/13,317
50,5/23/13,317
20,5/23/13,317
25,5/23/13,317
75,5/23/13,317
40,5/23/13,317
8,5/23/13,317
40,5/24/13,317
50,5/24/13,317
50,5/24/13,317
100,5/24/13,317
10,5/24/13,317
39,5/24/13,317
100,5/24/13,317
25,5/24/13,317
25,5/24/13,317
40,5/24/13,317
50,5/24/13,317
100,5/24/13,317
20,5/24/13,317
100,5/24/13,317
10,5/24/13,317
20,5/25/13,317
25,5/25/13,317
100,5/25/13,317
30,5/25/13,317
125,5/25/13,317
500,5/25/13,317
25,5/25/13,317
50,5/25/13,317
20,5/25/13,317
25,5/25/13,317
51,5/25/13,317
120,5/25/13,317
100,5/25/13,317
50,5/25/13,317
20,5/25/13,317
100,5/25/13,317
10,5/25/13,317
25,5/25/13,317
50,5/25/13,317
10,5/25/13,317
20,5/25/13,317
50,5/25/13,317
25,5/25/13,317
50,5/25/13,317
20,5/25/13,317
25,5/25/13,317
20,5/25/13,317
644,5/25/13,317
11,5/25/13,317
50,5/26/13,317
25,5/26/13,317
10,5/26/13,317
400,9/13/13,317
10,7/16/13,332
200,5/13/13,377
10,6/24/13,377
20,5/21/13,390
20,5/22/13,390
120,5/24/13,390
20,5/24/13,390
40,5/25/13,390
250,5/26/13,390
50,6/2/13,390
20,6/17/13,390
50,6/26/13,390
100,6/29/13,390
50,7/2/13,390
40,7/3/13,390
10,4/22/13,401
20,4/23/13,401
20,4/23/13,401
10,4/26/13,401
15,5/19/13,401
10,5/7/13,410
50,5/7/13,410
60,7/7/13,410
2,7/17/13,410
162,4/30/13,426
25,5/1/13,426
100,5/3/13,426
75,5/3/13,426
50,5/3/13,426
150,5/8/13,426
110,5/13/13,426
100,5/14/13,426
50,5/14/13,426
10,5/14/13,426
25,5/15/13,426
100,5/15/13,426
25,5/16/13,426
100,5/20/13,426
20,5/21/13,426
55,5/22/13,426
100,5/22/13,426
200,5/22/13,426
100,5/24/13,426
200,5/24/13,426
25,5/28/13,426
200,5/29/13,426
30,5/29/13,426
100,5/29/13,426
10,4/29/13,444
100,4/29/13,444
50,4/29/13,444
200,4/30/13,444
100,4/30/13,444
25,4/30/13,444
50,4/30/13,444
25,5/1/13,444
100,5/1/13,444
20,5/1/13,444
50,5/1/13,444
100,5/1/13,444
200,5/1/13,444
25,5/1/13,444
50,5/1/13,444
50,5/1/13,444
50,5/1/13,444
50,5/2/13,444
100,5/2/13,444
100,5/2/13,444
100,5/2/13,444
300,5/2/13,444
25,5/2/13,444
25,5/3/13,444
50,5/3/13,444
50,5/3/13,444
100,5/3/13,444
20,5/3/13,444
100,5/3/13,444
25,5/4/13,444
50,5/4/13,444
5,5/4/13,444
25,5/4/13,444
50,5/5/13,444
100,5/5/13,444
500,5/5/13,444
50,5/5/13,444
50,5/5/13,444
50,5/5/13,444
40,5/5/13,444
50,5/6/13,444
25,5/6/13,444
100,5/6/13,444
50,5/6/13,444
50,5/6/13,444
30,5/6/13,444
50,5/6/13,444
100,5/6/13,444
25,5/6/13,444
50,5/7/13,444
20,5/7/13,444
6,5/7/13,444
50,5/7/13,444
75,5/7/13,444
25,5/7/13,444
200,5/7/13,444
50,5/7/13,444
50,5/7/13,444
20,5/8/13,444
20,5/8/13,444
20,5/8/13,444
10,5/8/13,444
100,5/8/13,444
25,5/8/13,444
25,5/8/13,444
50,5/8/13,444
50,5/8/13,444
25,5/8/13,444
100,5/8/13,444
100,5/8/13,444
100,5/8/13,444
500,5/8/13,444
25,5/8/13,444
20,5/8/13,444
20,5/8/13,444
50,5/8/13,444
25,5/8/13,444
100,5/8/13,444
50,5/8/13,444
50,5/8/13,444
35,5/8/13,444
50,5/8/13,444
50,5/8/13,444
200,5/8/13,444
20,5/8/13,444
20,5/8/13,444
25,5/8/13,444
50,5/8/13,444
40,5/8/13,444
50,5/8/13,444
1000,5/8/13,444
50,5/8/13,444
25,5/8/13,444
25,5/8/13,444
100,5/8/13,444
100,5/8/13,444
10,5/8/13,444
25,5/8/13,444
20,5/8/13,444
100,5/8/13,444
20,5/8/13,444
100,5/8/13,444
20,5/8/13,444
100,5/8/13,444
100,5/8/13,444
10,5/8/13,444
30,5/8/13,444
250,5/8/13,444
39,5/8/13,444
18,5/8/13,444
100,5/8/13,444
20,5/8/13,444
50,5/8/13,444
10,5/8/13,444
25,5/8/13,444
100,5/8/13,444
50,5/8/13,444
20,5/8/13,444
25,5/8/13,444
100,5/8/13,444
10,5/8/13,444
100,5/8/13,444
25,5/8/13,444
500,5/8/13,444
10,5/8/13,444
25,5/8/13,444
20,5/8/13,444
100,5/8/13,444
500,5/8/13,444
30,5/8/13,444
50,5/8/13,444
20,5/8/13,444
20,5/8/13,444
50,5/8/13,444
20,5/8/13,444
50,5/8/13,444
10,5/8/13,444
100,5/8/13,444
50,5/8/13,444
25,5/8/13,444
100,5/8/13,444
100,5/8/13,444
50,5/8/13,444
20,5/8/13,444
50,5/8/13,444
25,5/8/13,444
10,5/8/13,444
15,5/8/13,444
20,5/8/13,444
25,5/8/13,444
30,5/8/13,444
50,5/8/13,444
100,5/8/13,444
25,5/8/13,444
20,5/8/13,444
20,5/8/13,444
25,5/8/13,444
50,5/8/13,444
100,5/8/13,444
100,5/8/13,444
20,5/8/13,444
50,5/8/13,444
25,5/8/13,444
10,5/8/13,444
100,5/8/13,444
20,5/8/13,444
50,5/8/13,444
25,5/8/13,444
20,5/8/13,444
25,5/8/13,444
5,5/8/13,444
10,5/8/13,444
3000,5/8/13,444
100,5/8/13,444
100,5/8/13,444
50,5/8/13,444
100,5/8/13,444
50,5/8/13,444
100,5/8/13,444
25,5/8/13,444
25,5/8/13,444
20,5/8/13,444
6,5/8/13,444
100,5/8/13,444
25,5/8/13,444
100,5/8/13,444
100,5/8/13,444
35,5/8/13,444
30,5/8/13,444
50,5/8/13,444
35,5/8/13,444
15,5/8/13,444
50,5/8/13,444
41,5/8/13,444
40,5/8/13,444
100,5/8/13,444
20,5/8/13,444
5,5/8/13,444
10,5/8/13,444
50,5/8/13,444
30,5/8/13,444
50,5/9/13,444
25,5/9/13,444
100,5/9/13,444
10,5/9/13,444
50,5/9/13,444
40,5/9/13,444
50,5/9/13,444
100,5/9/13,444
100,5/9/13,444
2,5/9/13,444
25,5/9/13,444
100,5/9/13,444
100,5/9/13,444
50,5/9/13,444
50,5/9/13,444
100,5/9/13,444
20,5/9/13,444
5,5/9/13,444
100,5/9/13,444
101,5/9/13,444
50,5/9/13,444
100,5/9/13,444
25,5/9/13,444
50,5/9/13,444
50,5/9/13,444
10,5/9/13,444
50,5/9/13,444
50,5/9/13,444
20,5/9/13,444
77,5/9/13,444
20,5/9/13,444
10,5/9/13,444
25,5/10/13,444
50,5/10/13,444
100,5/10/13,444
20,5/10/13,444
100,5/10/13,444
25,5/10/13,444
50,5/11/13,444
100,5/11/13,444
100,5/12/13,444
50,5/12/13,444
50,5/12/13,444
100,5/13/13,444
20,5/13/13,444
202,5/13/13,444
25,5/13/13,444
20,5/13/13,444
15,5/13/13,444
12,5/13/13,444
10,5/13/13,444
500,5/15/13,444
25,5/15/13,444
25,5/16/13,444
25,5/16/13,444
20,5/16/13,444
50,5/17/13,444
100,5/17/13,444
250,5/18/13,444
5,5/18/13,444
100,5/24/13,444
25,5/29/13,444
50,5/30/13,444
75,6/2/13,444
25,6/8/13,444
25,6/9/13,444
30,6/11/13,444
20,6/16/13,444
100,6/19/13,444
25,6/21/13,444
25,6/22/13,444
100,5/10/13,445
100,5/11/13,445
100,5/11/13,445
15,5/12/13,445
50,5/13/13,445
40,5/13/13,445
85,5/13/13,445
40,5/17/13,445
36,5/17/13,445
100,5/22/13,445
80,5/22/13,445
10,5/30/13,445
100,5/31/13,445
40,5/31/13,445
25,6/2/13,445
17,6/2/13,445
50,6/2/13,445
5,6/2/13,445
100,6/6/13,445
50,6/8/13,445
35,6/12/13,445
50,6/16/13,445
1228,6/18/13,445
19,6/20/13,445
50,6/24/13,445
10,6/24/13,445
10,6/25/13,445
200,6/26/13,445
1,7/3/13,445
200,7/3/13,445
5,7/7/13,445
300,5/5/13,453
300,5/5/13,453
100,5/5/13,453
20,5/6/13,453
300,5/10/13,453
20,5/10/13,453
100,5/22/13,469
20,5/23/13,469
5,5/25/13,469
24,5/25/13,469
356,5/27/13,469
200,5/27/13,469
50,5/30/13,469
100,6/2/13,469
10,6/5/13,469
150,6/6/13,469
191,6/14/13,469
50,6/21/13,469
250,6/22/13,469
100,5/18/13,471
120,5/19/13,471
10,5/19/13,471
25,5/19/13,471
57,5/19/13,471
25,5/19/13,471
25,5/19/13,471
15,5/19/13,471
25,5/20/13,471
25,5/20/13,471
50,5/20/13,471
20,5/20/13,471
1,5/20/13,471
50,5/20/13,471
50,5/20/13,471
20,5/21/13,471
100,5/21/13,471
100,5/21/13,471
13,5/21/13,471
50,5/21/13,471
100,5/21/13,471
50,5/21/13,471
100,5/21/13,471
100,5/21/13,471
20,5/21/13,471
50,5/21/13,471
25,5/21/13,471
50,5/22/13,471
50,5/22/13,471
5,5/22/13,471
20,5/22/13,471
50,5/22/13,471
20,5/22/13,471
10,5/22/13,471
18,5/22/13,471
50,5/22/13,471
50,5/23/13,471
10,5/25/13,471
20,5/26/13,471
50,5/26/13,471
40,5/29/13,471
100,5/30/13,471
25,7/22/13,478
10,7/22/13,478
25,7/22/13,478
40,7/22/13,478
30,7/23/13,478
10,7/23/13,478
50,7/30/13,478
5,8/8/13,478
50,8/12/13,478
250,8/17/13,478
100,8/18/13,478
100,8/18/13,478
25,8/20/13,478
100,8/22/13,478
50,9/3/13,478
25,9/11/13,478
200,5/14/13,481
10,5/14/13,481
100,5/15/13,481
50,5/22/13,481
200,6/9/13,481
20,6/18/13,481
20,6/19/13,481
25,6/30/13,481
25,7/2/13,481
75,7/11/13,481
5,6/3/13,482
200,6/3/13,482
50,6/3/13,482
5,6/6/13,482
10,6/7/13,482
100,6/28/13,482
100,6/29/13,482
100,6/29/13,482
50,7/1/13,482
100,7/6/13,482
60,7/7/13,482
20,7/9/13,482
15,7/22/13,482
75,7/29/13,482
100,6/11/13,487
40,7/23/13,487
1149,6/12/13,489
50,6/15/13,489
20,6/18/13,489
50,6/20/13,489
20,6/22/13,489
15,6/29/13,489
40,6/29/13,489
50,7/2/13,489
500,7/3/13,489
50,7/9/13,489
20,7/14/13,489
10,7/15/13,489
250,7/15/13,489
1,7/17/13,489
500,9/13/13,489
20,7/2/13,492
20,8/22/13,492
10,9/3/13,492
30,9/11/13,492
250,9/11/13,492
20,9/12/13,492
25,9/19/13,492
35,5/18/13,513
60,5/19/13,513
5,5/20/13,513
10,5/23/13,513
100,5/23/13,513
10,6/4/13,513
7230,6/6/13,513
100,6/8/13,513
60,6/17/13,513
25,6/17/13,513
250,6/17/13,513
200,6/17/13,513
12,6/17/13,513
25,6/19/13,513
30,6/19/13,513
35,6/25/13,513
25,6/25/13,513
5,6/26/13,513
200,6/27/13,513
10,6/27/13,513
68,6/29/13,513
100,7/1/13,513
50,7/1/13,513
10,7/2/13,513
50,7/2/13,513
150,7/4/13,513
20,7/10/13,513
225,7/11/13,513
250,7/11/13,513
10,7/11/13,513
100,7/11/13,513
10,7/12/13,513
25,7/14/13,513
200,7/14/13,513
50,7/14/13,513
50,7/14/13,513
20,7/15/13,513
15,7/15/13,513
25,7/15/13,513
50,7/15/13,513
25,7/15/13,513
20,7/15/13,513
25,7/15/13,513
25,7/15/13,513
40,7/1/13,520
20,7/1/13,520
40,7/2/13,520
40,7/2/13,520
200,7/2/13,520
400,7/2/13,520
50,7/2/13,520
50,7/2/13,520
15,7/3/13,520
50,7/3/13,520
50,7/3/13,520
50,7/3/13,520
20,7/4/13,520
50,7/5/13,520
5,7/19/13,520
25,9/9/13,520
152,8/26/13,550
100,8/26/13,550
25,9/9/13,550
50,9/16/13,550
25,9/16/13,550
50,9/16/13,550
20,9/16/13,550
5,9/16/13,550
100,9/16/13,550
50,9/16/13,550
50,9/17/13,550
30,9/17/13,550
10,9/17/13,550
300,9/30/13,550
20,9/30/13,550
60,10/1/13,550
100,10/3/13,550
200,10/3/13,550
100,10/3/13,550
100,10/3/13,550
100,10/3/13,550
100,10/8/13,550
5,10/8/13,550
100,10/18/13,550
10,10/27/13,550
1000,5/21/13,551
25,5/21/13,551
10,5/21/13,551
10,5/21/13,551
100,5/21/13,551
25,5/22/13,551
25,5/22/13,551
10,5/22/13,551
30,5/22/13,551
500,5/22/13,551
100,5/22/13,551
100,5/22/13,551
15,5/22/13,551
100,5/22/13,551
10,5/23/13,551
10,5/23/13,551
20,5/23/13,551
40,5/23/13,551
10,5/23/13,551
100,5/23/13,551
50,5/23/13,551
50,5/23/13,551
20,5/23/13,551
100,5/23/13,551
40,5/23/13,551
30,5/23/13,551
20,5/23/13,551
50,5/23/13,551
20,5/23/13,551
50,5/24/13,551
75,5/25/13,551
25,5/26/13,551
10,5/27/13,551
10,5/27/13,551
25,5/28/13,551
200,5/28/13,551
100,5/28/13,551
40,5/28/13,551
10,5/28/13,551
25,5/28/13,551
30,5/29/13,551
30,5/29/13,551
50,5/30/13,551
20,5/30/13,551
100,5/31/13,551
5000,6/5/13,551
220,6/6/13,551
50,6/6/13,551
100,6/6/13,551
100,6/6/13,551
20,6/6/13,551
50,6/7/13,551
20,6/7/13,551
100,6/7/13,551
100,6/9/13,551
100,6/9/13,551
15,6/12/13,551
5225,6/13/13,551
20,6/14/13,551
50,6/14/13,551
100,6/14/13,551
50,6/14/13,551
50,6/14/13,551
50,6/14/13,551
100,6/15/13,551
30,6/16/13,551
100,6/17/13,551
25,6/17/13,551
20,6/17/13,551
100,6/17/13,551
25,6/17/13,551
50,6/18/13,551
20,6/20/13,551
50,6/20/13,551
50,6/20/13,551
30,6/20/13,551
60,6/20/13,551
25,6/20/13,551
100,6/20/13,551
25,6/20/13,551
250,6/20/13,551
15,6/20/13,551
25,6/20/13,551
50,6/20/13,551
25,6/20/13,551
10,6/20/13,551
25,6/20/13,551
75,6/20/13,551
25,6/20/13,551
39,6/21/13,551
25,6/21/13,551
100,6/21/13,551
25,6/21/13,551
100,6/22/13,551
15,6/22/13,551
40,6/22/13,551
25,6/22/13,551
10,6/23/13,551
10,6/23/13,551
20,6/23/13,551
100,6/23/13,551
50,6/24/13,551
10,6/24/13,551
10,6/24/13,551
100,6/24/13,551
10,6/24/13,551
50,6/24/13,551
15,6/24/13,551
40,6/25/13,551
20,7/1/13,551
45,7/2/13,551
15,7/2/13,551
10,7/2/13,551
50,7/2/13,551
20,7/2/13,551
5,7/2/13,551
20,7/2/13,551
50,7/2/13,551
50,7/3/13,551
50,7/3/13,551
25,7/3/13,551
30,7/3/13,551
5,7/3/13,551
50,7/3/13,551
15,7/3/13,551
30,7/3/13,551
10,7/4/13,551
200,7/4/13,551
10,7/5/13,551
15,7/7/13,551
10,7/7/13,551
50,7/8/13,551
10,7/8/13,551
30,7/8/13,551
25,7/9/13,551
50,7/9/13,551
25,7/9/13,551
20,7/9/13,551
30,7/10/13,551
20,7/10/13,551
80,7/10/13,551
20,7/10/13,551
10,7/10/13,551
25,7/11/13,551
20,7/11/13,551
100,7/11/13,551
25,7/12/13,551
20,7/12/13,551
10,7/14/13,551
50,7/16/13,551
20,7/17/13,551
20,7/17/13,551
30,7/17/13,551
20,7/17/13,551
35,7/18/13,551
40,7/18/13,551
5,7/18/13,551
20,7/18/13,551
250,7/18/13,551
30,7/18/13,551
25,7/19/13,551
50,7/19/13,551
60,7/19/13,551
50,7/21/13,551
20,7/21/13,551
30,7/22/13,551
100,7/22/13,551
25,7/22/13,551
20,7/22/13,551
10,7/22/13,551
10,7/22/13,551
20,7/22/13,551
40,7/22/13,551
20,7/22/13,551
25,7/22/13,551
100,7/22/13,551
20,7/22/13,551
20,7/22/13,551
15,7/22/13,551
20,7/23/13,551
50,7/23/13,551
2500,7/23/13,551
30,7/23/13,551
15,7/23/13,551
25,7/23/13,551
50,7/23/13,551
50,7/23/13,551
30,7/23/13,551
100,7/23/13,551
50,7/24/13,551
20,7/24/13,551
20,7/24/13,551
50,7/24/13,551
